Date,Open,High,Low,Close,Volume,Adj Close
2015-03-16,190.03999299999998,192.490005,189.899994,191.899994,2127700,186.599816
2015-03-17,190.970001,191.240005,188.800003,190.570007,1883200,185.30656299999998
2015-03-18,189.669998,193.03999299999998,189.199997,192.320007,2790100,187.008229
2015-03-19,191.759995,191.759995,189.08999599999999,189.970001,2097100,184.723128
2015-03-20,190.470001,193.919998,189.899994,193.130005,3473800,187.795854
2015-03-23,193.270004,194.25,191.96000700000002,191.96000700000002,1590500,186.658171
2015-03-24,191.940002,192.509995,191.16000400000001,191.279999,1799100,185.99694399999998
2015-03-25,191.080002,191.229996,187.350006,187.350006,2542000,182.175496
2015-03-26,186.520004,187.970001,185.020004,187.240005,2377200,182.068534
2015-03-27,187.190002,188.479996,186.270004,188.059998,1539600,182.865878
2015-03-30,189.240005,192.0,189.190002,191.020004,2403800,185.744131
2015-03-31,190.33999599999999,190.550003,187.970001,187.970001,2146600,182.778367
2015-04-01,187.940002,192.330002,186.96000700000002,192.229996,4031400,186.920703
2015-04-02,191.729996,192.729996,190.850006,191.550003,2296300,186.259491
2015-04-06,190.179993,192.639999,188.949997,192.050003,1997000,186.74568200000002
2015-04-07,192.520004,193.639999,192.240005,192.389999,1778000,187.076287
2015-04-08,193.03999299999998,193.850006,192.199997,192.559998,1997300,187.24159
2015-04-09,192.860001,195.08999599999999,192.41000400000001,194.889999,1986500,189.507239
2015-04-10,194.649994,195.860001,194.08999599999999,195.639999,1764800,190.236524
2015-04-13,195.320007,197.380005,194.770004,195.580002,2196100,190.17818400000002
2015-04-14,196.979996,198.490005,195.71000700000002,197.720001,3267400,192.259077
2015-04-15,198.21000700000002,202.139999,197.389999,201.100006,5066100,195.545728
2015-04-16,202.699997,202.869995,198.699997,200.21000700000002,5976900,194.68031000000002
2015-04-17,197.83999599999999,198.25,195.649994,197.350006,4578400,191.899301
2015-04-20,199.070007,199.600006,197.919998,198.100006,2616600,192.628587
2015-04-21,198.970001,199.5,196.580002,196.83999599999999,1868300,191.403378
2015-04-22,197.91000400000001,199.16000400000001,196.570007,198.320007,1938100,192.842512
2015-04-23,198.16000400000001,200.490005,197.600006,199.309998,2053400,193.805159
2015-04-24,199.0,199.100006,197.449997,197.990005,1445700,192.521624
2015-04-27,198.759995,199.309998,196.369995,196.520004,1767100,191.092224
2015-04-28,196.199997,197.610001,194.399994,197.490005,1909400,192.035434
2015-04-29,195.78999299999998,199.729996,195.479996,198.559998,2480600,193.075873
2015-04-30,198.399994,199.75,195.399994,196.419998,2732800,190.99498
2015-05-01,198.449997,198.570007,196.830002,197.529999,2029500,192.074323
2015-05-04,198.259995,199.720001,197.899994,199.300003,1581600,193.79543999999999
2015-05-05,198.309998,200.389999,196.720001,197.28999299999998,2287500,191.840946
2015-05-06,197.75,198.58999599999999,194.009995,196.25,2433700,190.829677
2015-05-07,196.259995,197.949997,194.809998,197.389999,1795300,191.93819
2015-05-08,199.100006,201.33999599999999,199.100006,200.5,3192500,194.96229399999999
2015-05-11,200.28999299999998,201.949997,200.28999299999998,201.729996,1966700,196.15831799999998
2015-05-12,200.479996,201.03999299999998,198.070007,200.529999,2247500,194.99146399999998
2015-05-13,200.470001,201.75,199.850006,201.429993,2143300,195.866601
2015-05-14,202.330002,202.880005,201.429993,202.619995,1957000,197.023736
2015-05-15,202.550003,202.970001,201.820007,202.970001,1742900,197.364075
2015-05-18,202.649994,205.179993,202.639999,204.66000400000001,2164600,199.007401
2015-05-19,204.990005,206.199997,204.550003,205.399994,2370100,199.726953
2015-05-20,205.169998,205.96000700000002,204.149994,205.080002,1831200,199.415799
2015-05-21,204.600006,205.21000700000002,204.179993,204.949997,2225000,199.289384
2015-05-22,204.66000400000001,208.259995,204.630005,207.800003,3040400,202.060675
2015-05-26,207.520004,207.520004,205.0,206.380005,3336300,200.67989599999999
2015-05-27,206.889999,209.679993,205.869995,209.059998,3011500,203.285869
2015-05-28,208.080002,208.58999599999999,207.279999,208.479996,3084900,203.35414
2015-05-29,208.229996,208.270004,205.619995,206.190002,2255500,201.120451
2015-06-01,207.320007,208.820007,206.889999,207.809998,2088200,202.700615
2015-06-02,206.850006,207.83999599999999,205.649994,206.429993,2230700,201.35454
2015-06-03,207.520004,210.169998,206.770004,208.28999299999998,2403500,203.16881
2015-06-04,207.600006,210.059998,207.0,208.869995,3462500,203.734551
2015-06-05,210.69999700000002,211.940002,208.550003,210.44999700000002,3225100,205.275706
2015-06-08,211.149994,211.69999700000002,209.449997,209.789993,2180700,204.631929
2015-06-09,210.0,210.440002,207.619995,209.020004,2278800,203.880872
2015-06-10,209.72000099999997,213.399994,209.360001,213.13000499999998,2677300,207.88982099999998
2015-06-11,213.169998,214.61000099999998,212.86999500000002,213.940002,2024100,208.679903
2015-06-12,213.479996,214.00999500000003,212.00999500000003,213.059998,2006200,207.821535
2015-06-15,210.88999900000002,212.33999599999999,210.38000499999998,211.75999500000003,1903800,206.553495
2015-06-16,211.850006,213.57000699999998,211.13000499999998,213.559998,1954200,208.309241
2015-06-17,213.58999599999999,214.5,212.57000699999998,212.92999300000002,1778400,207.694726
2015-06-18,213.44999700000002,215.00999500000003,212.00999500000003,214.600006,2167200,209.323679
2015-06-19,214.11999500000002,215.0,213.190002,213.190002,4163400,207.948343
2015-06-22,215.059998,216.809998,215.0,216.50999500000003,2006100,211.18670699999998
2015-06-23,216.919998,218.770004,216.63999900000002,218.399994,2735600,213.030238
2015-06-24,216.19999700000002,217.0,213.69999700000002,214.42999300000002,3945200,209.157846
2015-06-25,215.149994,215.80000299999998,212.49000499999997,212.82000699999998,2434700,207.587445
2015-06-26,213.61999500000002,214.61000099999998,212.55000299999998,213.169998,2762600,207.928831
2015-06-29,210.13999900000002,211.22000099999997,207.649994,207.649994,3292800,202.544546
2015-06-30,209.88999900000002,210.789993,208.149994,208.78999299999998,4167300,203.65651599999998
2015-07-01,211.63000499999998,212.49000499999997,208.949997,209.940002,2820300,204.77825
2015-07-02,209.940002,210.63000499999998,208.5,209.199997,1816600,204.05643899999998
2015-07-06,206.71000700000002,208.529999,206.259995,208.03999299999998,2816800,202.924956
2015-07-07,207.979996,208.970001,203.199997,208.21000700000002,3304200,203.09079
2015-07-08,206.300003,206.78999299999998,203.699997,204.059998,2185100,199.042816
2015-07-09,207.130005,207.550003,204.440002,204.809998,2173400,199.774376
2015-07-10,207.720001,207.979996,206.179993,207.190002,1840600,202.09586399999998
2015-07-13,209.440002,210.309998,208.649994,210.11999500000002,2041700,204.95381799999998
2015-07-14,210.00999500000003,212.75999500000003,209.699997,212.16000400000001,2090700,206.943669
2015-07-15,213.539993,213.61000099999998,211.42999300000002,212.960007,2536700,207.724002
2015-07-16,211.38999900000002,214.13999900000002,209.320007,211.17999300000002,4405200,205.987753
2015-07-17,210.75999500000003,212.80000299999998,209.789993,212.460007,2849000,207.236296
2015-07-20,212.67999300000002,214.0,211.210007,212.38999900000002,2175400,207.16801
2015-07-21,211.979996,212.80000299999998,210.75,211.5,1985300,206.299892
2015-07-22,211.80000299999998,213.72000099999997,211.75,213.25,2301300,208.006866
2015-07-23,213.66000400000001,214.61000099999998,210.69999700000002,211.05000299999998,2192700,205.86096
2015-07-24,211.44999700000002,211.44999700000002,206.899994,207.350006,2453900,202.251934
2015-07-27,205.449997,205.83999599999999,203.5,205.020004,2910500,199.979219
2015-07-28,207.139999,207.179993,204.600006,206.240005,2018100,201.16922399999999
2015-07-29,206.570007,208.130005,205.669998,206.83999599999999,1987300,201.754463
2015-07-30,206.029999,207.350006,205.100006,207.199997,1342900,202.10561299999998
2015-07-31,207.399994,207.470001,204.899994,205.070007,1644000,200.02799299999998
2015-08-03,205.75,205.949997,202.83999599999999,204.690002,2075500,199.657331
2015-08-04,205.009995,207.149994,204.800003,205.169998,1451500,200.125525
2015-08-05,206.940002,207.779999,204.929993,205.699997,1535500,200.642493
2015-08-06,206.0,206.699997,204.300003,205.08999599999999,1485800,200.04748999999998
2015-08-07,205.300003,206.639999,202.320007,203.440002,1691100,198.438064
2015-08-10,204.58999599999999,206.570007,204.33999599999999,205.970001,1640300,200.90585900000002
2015-08-11,203.5,203.919998,200.66000400000001,201.699997,2554000,196.74084
2015-08-12,199.899994,201.550003,196.580002,201.130005,2771900,196.184862
2015-08-13,200.720001,201.949997,199.580002,200.740005,3353600,195.804452
2015-08-14,200.830002,202.550003,200.740005,202.020004,3567100,197.052979
2015-08-17,201.009995,202.860001,199.779999,202.570007,1600700,197.58946
2015-08-18,202.119995,203.100006,201.179993,201.179993,1665400,196.233621
2015-08-19,200.020004,202.75,199.139999,200.949997,2719600,196.00928000000002
2015-08-20,198.429993,199.220001,196.75,196.75,3140000,191.912548
2015-08-21,193.66000400000001,194.600006,187.580002,187.740005,5406200,183.12408
2015-08-24,178.46000700000002,186.889999,172.100006,179.46000700000002,7183600,175.04766
2015-08-25,185.889999,187.330002,177.71000700000002,178.220001,7204800,173.838142
2015-08-26,183.03999299999998,185.059998,179.110001,184.399994,5561800,179.866189
2015-08-27,186.809998,189.860001,185.429993,189.21000700000002,3798500,184.55793899999998
2015-08-28,187.58999599999999,188.850006,186.259995,187.75,2413100,183.765123
2015-08-31,187.690002,190.25,187.179993,188.600006,2858000,184.59708799999999
2015-09-01,184.240005,186.470001,181.080002,182.119995,5494500,178.254611
2015-09-02,184.869995,185.820007,182.509995,184.509995,3043800,180.593884
2015-09-03,185.0,187.889999,184.279999,185.059998,2902200,181.13221399999998
2015-09-04,182.259995,182.830002,179.130005,180.380005,4295600,176.551551
2015-09-08,183.91000400000001,186.309998,183.649994,185.880005,3060100,181.93481699999998
2015-09-09,189.550003,191.75,185.259995,185.679993,4756800,181.73905
2015-09-10,185.449997,187.820007,184.770004,185.91000400000001,3042600,181.964179
2015-09-11,185.429993,185.820007,183.320007,185.270004,2536800,181.337763
2015-09-14,185.600006,185.860001,183.300003,183.940002,2746000,180.03599
2015-09-15,184.779999,188.020004,184.190002,187.449997,3092800,183.47148700000002
2015-09-16,187.96000700000002,189.300003,186.58999599999999,188.639999,2717800,184.636232
2015-09-17,188.449997,190.570007,186.0,186.449997,3712600,182.492711
2015-09-18,183.199997,183.380005,180.550003,180.940002,6529900,177.099663
2015-09-21,183.300003,184.41000400000001,181.699997,183.350006,2947200,179.458516
2015-09-22,180.889999,181.0,178.009995,179.720001,4166900,175.90555600000002
2015-09-23,179.809998,180.190002,177.75,179.41000400000001,2732600,175.602138
2015-09-24,177.66000400000001,177.979996,174.820007,176.91000400000001,3910000,173.155199
2015-09-25,179.199997,181.110001,178.16000400000001,179.830002,3026500,176.01322199999998
2015-09-28,178.46000700000002,178.46000700000002,172.75,173.020004,3898500,169.34776200000002
2015-09-29,173.009995,173.300003,167.490005,171.860001,4419100,168.212379
2015-09-30,174.580002,175.080002,172.16000400000001,173.759995,2931500,170.072046
2015-10-01,174.399994,176.169998,173.03999299999998,176.020004,3613000,172.284089
2015-10-02,172.139999,177.100006,169.869995,177.009995,4469900,173.253067
2015-10-05,178.229996,181.059998,177.830002,180.699997,3411900,176.864752
2015-10-06,180.199997,181.279999,179.470001,180.320007,1859100,176.492827
2015-10-07,181.800003,183.78999299999998,180.53999299999998,182.229996,2572200,178.362277
2015-10-08,181.179993,182.470001,179.75,181.070007,3253400,177.226909
2015-10-09,180.96000700000002,182.28999299999998,178.21000700000002,179.190002,3334900,175.386806
2015-10-12,180.800003,181.199997,179.009995,180.229996,3059800,176.404726
2015-10-13,179.570007,183.139999,179.5,180.970001,2918800,177.129025
2015-10-14,180.729996,182.220001,179.139999,179.509995,3252000,175.700006
2015-10-15,176.729996,185.75,175.759995,184.96000700000002,5720100,181.034345
2015-10-16,185.119995,186.649994,183.630005,185.179993,2977500,181.249662
2015-10-19,183.479996,186.5,183.149994,185.740005,2665700,181.797789
2015-10-20,185.199997,185.970001,183.899994,185.509995,2724900,181.57266
2015-10-21,186.220001,186.220001,179.550003,179.699997,3613800,175.885976
2015-10-22,180.229996,184.190002,180.199997,183.559998,2609600,179.664051
2015-10-23,185.16000400000001,186.360001,184.429993,185.5,2935700,181.562878
2015-10-26,187.100006,188.0,186.619995,187.009995,2573700,183.040823
2015-10-27,186.0,186.830002,184.5,186.309998,1932300,182.355683
2015-10-28,186.71000700000002,191.479996,186.169998,191.320007,3231900,187.25935900000002
2015-10-29,191.0,191.96000700000002,189.330002,189.889999,3068100,185.859702
2015-10-30,189.759995,190.08999599999999,187.240005,187.5,2791600,183.520429
2015-11-02,188.320007,190.429993,187.679993,189.679993,2531500,185.654153
2015-11-03,189.25,191.869995,189.050003,190.690002,2443200,186.642725
2015-11-04,191.0,192.889999,190.309998,191.649994,2174300,187.58234199999998
2015-11-05,192.53999299999998,193.279999,191.0,192.020004,2186300,187.944499
2015-11-06,196.0,199.470001,195.899994,199.169998,4270800,194.942739
2015-11-09,199.03999299999998,199.899994,196.320007,196.759995,2604400,192.583886
2015-11-10,196.580002,198.220001,195.279999,197.809998,2149900,193.611603
2015-11-11,198.28999299999998,198.929993,196.729996,197.389999,1637500,193.20051899999999
2015-11-12,196.190002,196.190002,192.259995,192.770004,3166900,188.678581
2015-11-13,192.630005,193.380005,190.059998,190.389999,2484000,186.34909
2015-11-16,189.990005,192.16000400000001,188.009995,192.16000400000001,4626600,188.081527
2015-11-17,192.669998,193.0,190.320007,190.570007,1783800,186.525277
2015-11-18,191.050003,194.050003,191.009995,193.66000400000001,2509200,189.54969
2015-11-19,193.820007,194.21000700000002,191.669998,193.029999,1835800,188.93305700000002
2015-11-20,193.0,193.490005,191.110001,191.470001,2932100,187.406169
2015-11-23,191.300003,191.490005,188.520004,189.190002,2671700,185.174562
2015-11-24,188.020004,189.800003,186.559998,188.669998,2679400,184.665595
2015-11-25,188.990005,189.770004,188.149994,189.149994,1495600,185.135403
2015-11-27,189.16000400000001,191.190002,188.850006,190.470001,1092700,186.427394
2015-11-30,190.5,191.080002,189.240005,190.020004,3415000,186.623824
2015-12-01,191.220001,193.149994,190.009995,193.070007,4140900,189.619315
2015-12-02,193.300003,193.83999599999999,189.800003,190.259995,1817200,186.859525
2015-12-03,190.66000400000001,191.649994,184.729996,185.199997,3599000,181.889964
2015-12-04,185.610001,190.619995,184.75,189.990005,3517200,186.59436100000002
2015-12-07,190.0,190.119995,185.0,185.490005,3499900,182.17478899999998
2015-12-08,183.919998,184.470001,181.83999599999999,182.919998,2663800,179.650715
2015-12-09,182.020004,184.850006,179.830002,180.71000700000002,3907500,177.480222
2015-12-10,180.990005,183.929993,180.309998,182.110001,2188000,178.85519399999998
2015-12-11,179.679993,180.149994,175.470001,176.559998,3750100,173.40438500000002
2015-12-14,176.669998,178.630005,172.899994,176.399994,5102400,173.247241
2015-12-15,178.979996,183.279999,178.850006,182.009995,3398700,178.756975
2015-12-16,184.009995,186.880005,181.679993,186.21000700000002,3191700,182.881922
2015-12-17,186.880005,187.889999,182.610001,182.610001,2807900,179.346258
2015-12-18,181.199997,181.899994,175.389999,175.490005,6740800,172.35351599999998
2015-12-21,177.5,178.149994,175.830002,177.75,2472900,174.573119
2015-12-22,178.899994,180.690002,177.050003,180.050003,2312800,176.832014
2015-12-23,180.699997,183.0,180.46000700000002,182.949997,2367900,179.68017700000001
2015-12-24,182.270004,183.169998,182.020004,182.470001,1107600,179.20876
2015-12-28,181.770004,181.929993,179.83999599999999,181.619995,1723300,178.373946
2015-12-29,182.820007,184.179993,182.5,183.529999,1848900,180.249813
2015-12-30,183.279999,183.529999,181.83999599999999,182.009995,1514300,178.756975
2015-12-31,181.16000400000001,182.889999,180.029999,180.229996,1683600,177.00879
2016-01-04,175.78999299999998,177.190002,173.759995,177.139999,3745500,173.97402
2016-01-05,176.71000700000002,177.5,172.919998,174.08999599999999,4521600,170.978529
2016-01-06,171.309998,172.020004,169.100006,169.83999599999999,5539400,166.804488
2016-01-07,166.669998,169.5,163.600006,164.619995,5687900,161.677783
2016-01-08,166.75,168.419998,163.630005,163.940002,4929800,161.009944
2016-01-11,165.0,166.46000700000002,163.33999599999999,165.729996,4386500,162.767945
2016-01-12,166.889999,168.179993,163.300003,165.71000700000002,4441300,162.748313
2016-01-13,166.46000700000002,167.100006,157.919998,158.990005,5252500,156.148417
2016-01-14,160.300003,162.509995,156.759995,161.389999,4272500,158.505516
2016-01-15,156.699997,157.990005,153.809998,155.610001,6159700,152.828822
2016-01-19,157.559998,158.759995,155.279999,156.820007,5860600,154.017202
2016-01-20,154.100006,158.369995,151.649994,153.75,9369100,151.002065
2016-01-21,153.970001,155.16000400000001,151.490005,151.649994,5738800,148.93959099999998
2016-01-22,154.580002,156.990005,153.860001,156.860001,5583800,154.05648100000002
2016-01-25,156.399994,156.529999,151.119995,151.119995,5051700,148.419065
2016-01-26,151.119995,156.100006,151.119995,154.449997,5237700,151.689551
2016-01-27,153.58999599999999,158.429993,153.190002,153.720001,5153100,150.972602
2016-01-28,155.009995,158.050003,152.529999,157.059998,4292900,154.252903
2016-01-29,158.639999,161.58999599999999,157.779999,161.559998,4887900,158.672476
2016-02-01,160.41000400000001,161.0,158.449997,159.649994,2963500,156.79660900000002
2016-02-02,157.0,157.0,150.16000400000001,151.699997,6316200,148.988701
2016-02-03,152.5,153.83999599999999,147.009995,152.679993,5893200,149.95118100000002
2016-02-04,152.300003,157.949997,152.009995,156.490005,4573100,153.693099
2016-02-05,157.570007,159.699997,155.690002,156.470001,4596100,153.673452
2016-02-08,153.830002,153.830002,145.25,149.25,8680000,146.582492
2016-02-09,145.520004,149.949997,145.100006,148.25,6919400,145.60036499999998
2016-02-10,150.0,153.380005,147.21000700000002,147.229996,7609600,144.598591
2016-02-11,143.41000400000001,144.41000400000001,139.050003,140.690002,10252200,138.175485
2016-02-12,143.75,146.509995,143.699997,146.130005,9009300,143.51826
2016-02-16,149.600006,150.479996,147.449997,149.020004,10198000,146.356607
2016-02-17,150.800003,151.869995,150.309998,150.940002,5578800,148.242289
2016-02-18,151.25,152.0,147.369995,147.729996,5895500,145.089654
2016-02-19,147.0,147.729996,145.429993,146.91000400000001,5257300,144.28431799999998
2016-02-22,149.199997,149.990005,148.229996,148.78999299999998,4287900,146.130707
2016-02-23,148.0,148.050003,144.050003,144.91000400000001,4249600,142.32006299999998
2016-02-24,143.080002,145.639999,140.259995,145.559998,5714700,142.95844
2016-02-25,146.0,149.070007,145.229996,148.25,4299600,145.60036499999998
2016-02-26,149.720001,151.970001,149.009995,150.25,5924500,147.564619
2016-02-29,149.75,150.28999299999998,148.320007,149.529999,5506400,147.495572
2016-03-01,150.949997,154.770004,150.679993,154.649994,6490400,152.545907
2016-03-02,154.75,155.41000400000001,153.449997,154.199997,5047500,152.102033
2016-03-03,154.0,155.66000400000001,153.360001,155.330002,3615800,153.21666299999998
2016-03-04,156.369995,158.850006,155.28999299999998,156.83999599999999,5256700,154.70611399999999
2016-03-07,156.0,156.369995,154.41000400000001,155.350006,2771900,153.236395
2016-03-08,154.0,154.229996,151.5,151.600006,3830400,149.53741599999998
2016-03-09,152.110001,152.5,149.179993,149.91000400000001,3250900,147.870407
2016-03-10,150.41000400000001,153.600006,148.83999599999999,151.020004,4631800,148.965305
2016-03-11,153.279999,154.16000400000001,152.369995,153.940002,4058700,151.845576
2016-03-14,153.66000400000001,154.449997,152.130005,153.490005,3317900,151.401701
2016-03-15,152.649994,152.740005,150.899994,152.029999,3731400,149.961558
2016-03-16,150.919998,152.850006,149.71000700000002,150.53999299999998,4310300,148.491825
2016-03-17,150.389999,153.979996,148.75,152.91000400000001,4431700,150.82959
2016-03-18,153.91000400000001,158.179993,153.869995,157.600006,7413200,155.455783
2016-03-21,157.240005,158.899994,155.75,156.28999299999998,4410200,154.163594
2016-03-22,155.5,155.58999599999999,153.360001,154.199997,3521500,152.102033
2016-03-23,154.25,155.550003,153.58999599999999,154.080002,3633400,151.98367
2016-03-24,152.399994,153.03999299999998,150.130005,153.0,3693400,150.918362
2016-03-28,153.139999,154.639999,152.380005,153.83999599999999,2308600,151.74693
2016-03-29,152.869995,155.350006,151.5,155.029999,2919500,152.920742
2016-03-30,156.130005,158.020004,154.889999,156.5,3130600,154.370743
2016-03-31,156.179993,157.479996,156.059998,156.979996,2927300,154.844208
2016-04-01,156.46000700000002,160.009995,155.08999599999999,159.820007,3373400,157.64558
2016-04-04,159.970001,160.0,157.389999,157.770004,2478100,155.623468
2016-04-05,156.440002,156.529999,154.550003,155.350006,2822700,153.236395
2016-04-06,155.259995,156.270004,153.919998,155.190002,2927400,153.078569
2016-04-07,153.649994,154.029999,149.369995,150.41000400000001,4786800,148.363604
2016-04-08,152.070007,152.869995,150.009995,150.279999,3122200,148.235368
2016-04-11,151.179993,153.899994,150.41000400000001,152.199997,3464300,150.129244
2016-04-12,152.669998,155.08999599999999,151.300003,154.309998,2732900,152.21053700000002
2016-04-13,156.529999,159.990005,156.380005,159.850006,5151100,157.675171
2016-04-14,159.529999,162.270004,159.149994,160.91000400000001,3067100,158.720747
2016-04-15,161.229996,161.779999,158.199997,158.520004,3467900,156.363264
2016-04-18,157.610001,160.0,157.149994,159.020004,3026900,156.85646200000002
2016-04-19,157.75,163.699997,157.0,162.649994,5832200,160.437063
2016-04-20,162.0,167.449997,161.940002,166.979996,4802200,164.708153
2016-04-21,166.550003,168.899994,165.009995,165.320007,4165100,163.07075
2016-04-22,165.78999299999998,167.490005,165.66000400000001,166.75,2680300,164.481287
2016-04-25,166.0,167.389999,164.059998,165.08999599999999,2473000,162.843868
2016-04-26,165.380005,166.0,164.220001,165.83999599999999,2251600,163.583664
2016-04-27,165.830002,168.66000400000001,164.929993,166.919998,3323600,164.648972
2016-04-28,165.350006,167.320007,164.009995,164.28999299999998,2528000,162.05475
2016-04-29,163.800003,164.679993,162.559998,164.110001,2890800,161.877206
2016-05-02,165.080002,167.190002,163.990005,166.179993,1998400,163.919035
2016-05-03,163.66000400000001,164.110001,161.369995,163.139999,2777000,160.920402
2016-05-04,161.199997,162.600006,159.08999599999999,160.070007,3203900,157.892179
2016-05-05,160.779999,160.820007,158.5,159.529999,2366200,157.35951699999998
2016-05-06,158.190002,160.169998,157.009995,158.850006,2301600,156.688776
2016-05-09,158.199997,159.850006,156.78999299999998,157.509995,2097900,155.366996
2016-05-10,158.669998,161.5,158.389999,161.419998,2379600,159.223802
2016-05-11,161.360001,162.529999,159.279999,159.419998,2096900,157.251013
2016-05-12,160.320007,161.470001,157.309998,158.070007,2448100,155.91939
2016-05-13,157.880005,159.720001,155.259995,155.33999599999999,2550100,153.226522
2016-05-16,155.33999599999999,156.899994,154.600006,155.380005,3177700,153.265986
2016-05-17,154.740005,157.110001,153.770004,154.649994,2701500,152.545907
2016-05-18,154.809998,160.0,154.649994,159.940002,3653300,157.76394299999998
2016-05-19,158.679993,159.949997,154.520004,154.699997,4712000,152.59523000000002
2016-05-20,155.759995,156.41000400000001,153.919998,154.509995,3247800,152.40781299999998
2016-05-23,154.440002,156.08999599999999,153.740005,155.449997,2767600,153.335026
2016-05-24,156.669998,158.550003,156.440002,157.58999599999999,3038800,155.44591
2016-05-25,158.059998,162.28999299999998,158.029999,161.25,3259900,159.056117
2016-05-26,161.16000400000001,161.330002,159.169998,159.220001,2576100,157.053737
2016-05-27,158.699997,160.399994,158.320007,159.529999,2157000,158.004551
2016-05-31,160.399994,161.649994,158.550003,159.479996,2916100,157.955027
2016-06-01,157.899994,160.550003,156.0,159.970001,2581600,158.440347
2016-06-02,160.139999,160.330002,158.46000700000002,159.279999,2257100,157.75694199999998
2016-06-03,155.860001,156.53999299999998,153.860001,155.669998,4329300,154.181461
2016-06-06,156.25,157.91000400000001,155.770004,157.059998,2540400,155.558169
2016-06-07,157.199997,157.470001,155.169998,155.169998,2489700,153.686242
2016-06-08,155.199997,156.580002,153.91000400000001,154.639999,2426800,153.161311
2016-06-09,153.78999299999998,154.28999299999998,152.46000700000002,153.169998,2711700,151.705366
2016-06-10,151.350006,151.66000400000001,149.570007,149.889999,4335700,148.45673100000002
2016-06-13,149.0,151.320007,148.58999599999999,148.630005,3385800,147.208785
2016-06-14,148.220001,149.050003,145.449997,146.190002,5069600,144.792114
2016-06-15,147.16000400000001,148.699997,145.899994,146.16000400000001,2981400,144.762402
2016-06-16,145.0,146.990005,143.529999,146.630005,3499200,145.227909
2016-06-17,146.630005,148.229996,145.46000700000002,145.639999,4296500,144.24737
2016-06-20,148.5,150.5,147.580002,147.75,3338900,146.337195
2016-06-21,148.5,148.830002,147.119995,148.350006,2424600,146.93146299999998
2016-06-22,148.009995,150.119995,147.990005,148.139999,2487600,146.723465
2016-06-23,150.559998,152.800003,150.139999,152.66000400000001,2940500,151.200248
2016-06-24,143.029999,146.419998,140.919998,141.860001,9442200,140.503516
2016-06-27,140.070007,141.229996,138.199997,139.509995,7381000,138.175981
2016-06-28,142.21000700000002,142.619995,139.820007,142.41000400000001,5041500,141.04826
2016-06-29,143.600006,145.550003,142.929993,145.5,3804100,144.108709
2016-06-30,146.669998,148.880005,145.369995,148.580002,4528600,147.15926000000002
2016-07-01,148.490005,150.699997,148.070007,148.25,3096800,146.832414
2016-07-05,146.720001,146.940002,143.330002,144.449997,3943000,143.068747
2016-07-06,142.940002,145.940002,142.619995,145.580002,2941800,144.18794599999998
2016-07-07,146.0,148.08999599999999,145.360001,147.0,2578300,145.59436599999998
2016-07-08,149.360001,150.919998,148.309998,150.380005,3281400,148.942051
2016-07-11,151.490005,152.979996,151.380005,152.190002,3041600,150.73474099999999
2016-07-12,154.0,157.25,153.919998,156.919998,5110800,155.419508
2016-07-13,157.0,158.270004,156.149994,157.919998,4276400,156.409946
2016-07-14,160.28999299999998,163.240005,160.009995,162.53999299999998,5087700,160.985764
2016-07-15,162.860001,163.139999,160.699997,161.639999,3078400,160.094376
2016-07-18,162.360001,164.08999599999999,162.009995,163.330002,4734500,161.768218
2016-07-19,162.020004,164.080002,160.729996,161.41000400000001,5399700,159.866579
2016-07-20,162.550003,162.889999,159.220001,161.770004,3547800,160.22313799999998
2016-07-21,161.71000700000002,161.899994,159.770004,160.050003,2855500,158.519583
2016-07-22,160.28999299999998,160.729996,159.860001,160.41000400000001,1811700,158.876142
2016-07-25,159.639999,161.330002,159.610001,160.509995,1956100,158.975176
2016-07-26,160.679993,161.5,159.419998,161.16000400000001,2150100,159.61897
2016-07-27,161.199997,162.169998,160.41000400000001,160.990005,2317200,159.450597
2016-07-28,160.179993,160.96000700000002,158.83999599999999,160.529999,2047400,158.994989
2016-07-29,159.509995,160.190002,158.649994,158.809998,2388200,157.291435
2016-08-01,158.809998,159.919998,157.929993,158.179993,2316300,156.667454
2016-08-02,157.649994,158.46000700000002,155.369995,156.059998,3182800,154.567731
2016-08-03,156.449997,158.949997,156.179993,158.33999599999999,2284700,156.825928
2016-08-04,158.220001,158.899994,157.41000400000001,158.050003,2005700,156.538708
2016-08-05,159.75,162.130005,159.199997,162.08999599999999,2676100,160.54007
2016-08-08,162.100006,163.979996,162.009995,162.830002,2266600,161.272999
2016-08-09,162.5,164.580002,162.5,163.440002,1957400,161.877167
2016-08-10,163.449997,163.600006,162.009995,162.190002,1656100,160.63912
2016-08-11,162.199997,164.25,161.929993,163.860001,1827700,162.293149
2016-08-12,162.669998,163.369995,162.070007,163.25,1440800,161.688982
2016-08-15,163.869995,165.83999599999999,163.800003,165.550003,2222200,163.966992
2016-08-16,164.990005,166.759995,164.720001,165.649994,2523800,164.066026
2016-08-17,165.940002,166.320007,164.740005,165.669998,2061700,164.085839
2016-08-18,165.33999599999999,166.559998,164.630005,166.059998,1750500,164.47210900000002
2016-08-19,165.360001,166.899994,164.5,166.229996,1840900,164.64048200000002
2016-08-22,166.0,166.91000400000001,164.889999,166.259995,1448100,164.67019399999998
2016-08-23,167.0,167.850006,165.979996,166.080002,1965500,164.491922
